"protein","logFC_pooled","P_pooled","adjP_pooled","logFC_meta","se_meta","p_meta","adjP_meta","I2","re_pi_lb","re_pi_ub","opp_wt_rel","wmax","lo_flip","lo_p_cross","is_candidate","same_sign","RE_PI_zero","high_conf","supported","site_driven","tier","note_hetero"
"Q9UF11",-0.0123561821719328,0.764274958104152,0.92400338114287,0.00592801025898751,0.0390543881643438,0.879353686841572,0.879353686841572,0,-0.0706380717495219,0.0824897035371799,0,0.647014229317375,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Background (not evaluated)","RE PI spans 0 (magnitude)"
"Q96BD8",-0.0126185321552483,0.764284362652531,0.92400338114287,-0.000565439825663604,0.0380943504147544,0.988157321591125,0.988157321591125,31.0543825597813,-0.0998767507010868,0.113881634737335,0,0.724677534936671,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Background (not evaluated)","RE PI spans 0 (magnitude)"
"Q9BUQ8",-0.00683613088609349,0.764439815797027,0.92400338114287,-0.0134017520127775,0.0247448454191979,0.588095658615319,0.588095658615319,0,-0.0619007578374162,0.0350972538118613,0,0.494860814003201,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Background (not evaluated)","RE PI spans 0 (magnitude)"
"P15927",-0.0123527052153448,0.764446485475354,0.92400338114287,-0.0311161704243475,0.0416304869907588,0.454799758400444,0.454799758400444,0,-0.112710425585098,0.050478084736403,0,0.566409723997134,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Background (not evaluated)","RE PI spans 0 (magnitude)"
"P39656",0.0115059890589093,0.764539250856758,0.92400338114287,0.0190522604338802,0.0459999619022478,0.678742348056207,0.678742348056207,0,-0.0711060081847401,0.109210529052501,0,0.517725151002685,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Background (not evaluated)","RE PI spans 0 (magnitude)"
"O00142",-0.0129193496445489,0.764567693550043,0.92400338114287,-0.00138079623391311,0.048272152063686,0.977180098080375,0.977180098080375,0,-0.0959924757349785,0.0932308832671523,0,0.56904783511897,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Background (not evaluated)","RE PI spans 0 (magnitude)"
"Q8WWQ8",0.00958570762781745,0.764972674679186,0.92400338114287,0.022489290457732,0.0269326112318913,0.403705999735295,0.403705999735295,0,-0.0302976575663939,0.0752762384818579,0,0.573955124642401,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Background (not evaluated)","RE PI spans 0 (magnitude)"
"Q6NXT1",0.00838906408146172,0.765016922383869,0.92400338114287,0.0181776879254874,0.0294276025093183,0.536767334928624,0.536767334928624,0,-0.0759021553351407,0.12038774500514,0,0.614110387597424,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Background (not evaluated)","RE PI spans 0 (magnitude)"
"Q96NW4",-0.00723615653298422,0.765166819010801,0.92400338114287,0.00666443085922922,0.0232145407372618,0.774051048976792,0.774051048976792,0,-0.0389019081174444,0.0522434469801435,0,0.633766991730164,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Background (not evaluated)","RE PI spans 0 (magnitude)"
"O95429",0.00673539680718008,0.76560345101315,0.92400338114287,0.00994217944190042,0.0194978105312676,0.610112687726648,0.610112687726648,0,-0.0282728269767699,0.0481571858605707,0,0.624553544940627,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Background (not evaluated)","RE PI spans 0 (magnitude)"
