"protein","logFC_pooled","P_pooled","adjP_pooled","logFC_meta","se_meta","p_meta","adjP_meta","I2","re_pi_lb","re_pi_ub","opp_wt_rel","wmax","lo_flip","lo_p_cross","is_candidate","same_sign","RE_PI_zero","high_conf","supported","site_driven","tier","note_hetero"
"Q8NBK3",0.35362916234433,8.58050197201499e-37,5.51812081820284e-33,0.316328077067591,0.0284324570379106,9.41726225024159e-29,9.41726225024159e-29,93.3520960238,-0.238292478889064,1.05888312295824,0,0.4621576897359,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9BW30",-0.191712193082721,3.12907136401305e-14,1.0061528970984e-10,-0.189638830551001,0.02447071401333,9.21651024915723e-15,9.21651024915723e-15,42.675960936871,-0.310730926923371,-0.0449123391086872,0,0.445543462327569,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)",NA
"P06756|P05106",-0.220012729505969,1.1219181706682e-13,2.40501858518907e-10,-0.217588414082534,0.0286415593736297,3.03198187055131e-14,3.03198187055131e-14,32.769431147952,-0.354472921885267,-0.0964421989235456,0,0.453358513774686,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)",NA
"P59282",-0.199555715518461,5.09895846145303e-13,8.1978504664011e-10,-0.191661672948147,0.0261912517075888,2.52117116754137e-13,2.52117116754137e-13,0,-0.242995583005044,-0.14032776289125,0,0.409822412049297,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P58335",-0.184237847893601,5.21670877924541e-12,6.70973083186545e-09,-0.184017236727965,0.0269581672689466,8.72971737896288e-12,8.72971737896288e-12,0,-0.236854273664307,-0.131180199791623,0,0.406514645938013,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q96B67",0.293761976946989,2.49521829062831e-11,2.67445813783844e-08,0.305668279771067,0.0410592048356098,9.72579061837461e-14,9.72579061837461e-14,57.364012356746,-0.0211822237192406,0.606737324071336,0,0.385528580940859,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P05452",-0.101170925819989,4.2669877717883e-11,3.92014262291008e-08,-0.0981592013610167,0.0145306304244207,1.42510669239007e-11,1.42510669239007e-11,3.52373433471951,-0.134295084406728,-0.0634020936631447,0,0.358535211757813,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q9H6X2",-0.162518705106734,4.91079573249717e-11,3.94766591946116e-08,-0.161750119785153,0.0239129666218522,1.34124056007488e-11,1.34124056007488e-11,0,-0.208618673127492,-0.114881566442815,0,0.429634216917031,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P19957",0.243509389785314,1.04061047310982e-10,7.4357399472992e-08,0.238864137036062,0.0370557533142332,1.14784449058674e-10,1.14784449058674e-10,58.8320218357477,-0.045070682178668,0.564100725453357,0,0.489472639968246,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q8NFY4",-0.108231358605125,3.10338496691813e-10,1.99578687222505e-07,-0.096716780540788,0.0172053103053506,1.89489493812442e-08,1.89489493812442e-08,70.9285997631213,-0.224791326388573,0.0418908661173805,0,0.371560013146724,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"O60909",-0.0838586567862005,3.5092721476273e-10,2.0516481073992e-07,-0.081341609225152,0.013180770454687,6.77593623989696e-10,6.77593623989696e-10,10.5397866319041,-0.126545201940576,-0.0303607015051724,0,0.416816530308303,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"O60760",-0.165917209567001,7.4007661761045e-10,3.96619393987734e-07,-0.16330515216573,0.026547816495437,7.68217648926764e-10,7.68217648926764e-10,59.098833877843,-0.3159415759509,0.0327601259244047,0,0.414928888689724,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q16853",-0.120899065475867,1.22040066063015e-09,6.03722819116348e-07,-0.122640845420042,0.0190739569114582,1.27810855058242e-10,1.27810855058242e-10,29.6476488631616,-0.200924646692841,-0.0343514666295287,0,0.392902300065643,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"O60476",-0.0746941683947544,1.96233014911066e-09,9.01410370637904e-07,-0.0760294161443675,0.0112405750796753,1.3438439174822e-11,1.3438439174822e-11,0,-0.0980605384660496,-0.0539982938226854,0,0.465706169694999,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q09328",-0.0836369094794592,2.49821604133964e-09,1.07106849079035e-06,-0.0826248724420316,0.0134194307169531,7.40857398062302e-10,7.40857398062302e-10,0,-0.10892647334029,-0.0563232715437731,0,0.491717644900407,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q5DT21",-0.152340058552535,3.44776128889178e-09,1.38578455305394e-06,-0.147093769783562,0.0246328747658183,2.3516643734624e-09,2.3516643734624e-09,57.3009135358212,-0.289136771412662,0.00506231348749769,0,0.378676886140104,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"O14960",-0.178318594590445,2.14391912830868e-08,8.11031994950182e-06,-0.181245003758917,0.0315971189006768,9.68675413018496e-09,9.68675413018496e-09,12.2495478659098,-0.243206658501585,-0.11927166007248,0,0.396589625373186,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"O75452",0.136568213192279,2.53291631878287e-08,9.04954713671812e-06,0.13540558304978,0.0232605622530739,5.84085975751797e-09,5.84085975751797e-09,78.361332743391,-0.205970187759549,0.481566428216758,0,0.504733293636253,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P07288",0.353181645204026,2.88042898862363e-08,9.74949411886241e-06,0.357826412512827,0.064632458405573,3.08880968610875e-08,3.08880968610875e-08,0,0.231149121805621,0.484503703220033,0,0.479871505165135,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P07311",0.158670763573987,5.19138605407134e-08,1.66929018568664e-05,0.146508869441367,0.0260466346609487,1.85650391485621e-08,1.85650391485621e-08,76.4022109053651,-0.145090309697713,0.373339324160847,0,0.376371116639712,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q96EU7",-0.0818311185204183,6.25304036927333e-08,1.91491917213318e-05,-0.0778869526850375,0.0157291732293567,7.35485934130223e-07,7.35485934130223e-07,42.7178663748352,-0.160598627584214,0.0170794730707875,0,0.409974498841986,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"Q9HB07",0.249119950256472,6.60910328362227e-08,1.93196105531704e-05,0.202336115366617,0.0432909550789519,2.95582481238207e-06,2.95582481238207e-06,81.209449731503,-0.241451729613561,0.603359767482452,0,0.351247782177561,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P20742",-0.680137918923509,8.95385091789381e-08,2.50357457621631e-05,-0.657150010726494,0.123038185650552,9.24225695632398e-08,9.24225695632398e-08,0,-0.898300423324728,-0.41599959812826,0,0.344715341138867,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P41159",-0.352156518752063,1.0269422953264e-07,2.70308889831648e-05,-0.348524500356674,0.0642138182030847,5.71289211391525e-08,5.71289211391525e-08,0,-0.474381271344523,-0.222667729368826,0,0.459034845223667,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q9BQB4",0.116271977413052,1.05080426773304e-07,2.70308889831648e-05,0.109801765551151,0.0224684020707742,1.02414530790077e-06,1.02414530790077e-06,39.2039882973088,0.0269858812842029,0.198926586615793,0,0.396550276886138,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)",NA
"P01215|P01225",-0.475104569479169,1.68829538388173e-07,4.13537067772371e-05,-0.474554256458108,0.0905125252860044,1.58014115031678e-07,1.58014115031678e-07,0,-0.651955546168448,-0.297152966747769,0,0.386412755423129,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P51654",-0.148138760704568,1.73619978694667e-07,4.13537067772371e-05,-0.145232146390728,0.0266100532510099,4.82090840735427e-08,4.82090840735427e-08,0,-0.197401671248873,-0.0930645775125364,0,0.462512559605892,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"A6NH11",-0.104080098265482,2.1997983613659e-07,5.05246545069432e-05,-0.107123320880738,0.0200308895547531,8.89774950662017e-08,8.89774950662017e-08,0,-0.146383142986354,-0.0678634987751226,0,0.492251707078237,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q9BRK3",-0.0984330878616236,2.83625655445534e-07,6.28964341438009e-05,-0.0987106315931055,0.0192876896201337,3.09112179299619e-07,3.09112179299619e-07,0,-0.136513808593554,-0.0609074545926565,0,0.416403751299092,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"O00151",0.295215365375387,3.28450977941198e-07,7.04089413046614e-05,0.270928926458543,0.0526430025429511,2.65345430269684e-07,2.65345430269684e-07,70.0416640942475,-0.201447682883936,0.615539726942359,0,0.381114190461968,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P54710",-0.0761265285738792,4.10477714369779e-07,8.44363759714994e-05,-0.0693008276492927,0.0143668218518137,1.40939543892303e-06,1.40939543892303e-06,76.0094718968437,-0.174931438768757,0.0727584959350586,0,0.391883034614968,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9UKX5|P05556",-0.160638600902673,4.20146793824908e-07,8.44363759714994e-05,-0.154134551018627,0.0303238832614902,3.71632486701602e-07,3.71632486701602e-07,0,-0.213568270082544,-0.0947008319547089,0,0.447422931078775,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P0C7L1",0.170781752173794,5.70442592362667e-07,0.00011116716095407,0.179263864494991,0.0338370013905922,1.17164553020263e-07,1.17164553020263e-07,38.8172038478256,0.00216082348719013,0.347441230842861,0,0.460690834417484,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)",NA
"Q01518",0.343923922981491,6.68802496077483e-07,0.000125986963299049,0.400467884760086,0.0584833381434078,7.5122722490021e-12,7.5122722490021e-12,86.5922818626229,-0.462826489502311,0.867897614619855,0,0.516228027272829,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"O60763",0.198323091321966,6.85669991520249e-07,0.000125986963299049,0.148140546163866,0.0347245311938268,1.98862588595457e-05,1.98862588595457e-05,82.2975940313056,-0.344156096582007,0.727785718459231,0,0.245187094115403,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q5TA50",0.158324803425809,7.18440664583225e-07,0.000126146326037685,0.123152928922813,0.0299974624034426,4.03537473015312e-05,4.03537473015312e-05,70.5459856051977,-0.130687443800105,0.348426568699958,0,0.301016136824399,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P14174",0.135523399366516,7.25768008613643e-07,0.000126146326037685,0.109176136315975,0.0243634147931787,7.42416197273709e-06,7.42416197273709e-06,78.7959177766692,-0.152742945434368,0.377826280294215,0,0.339876704203016,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q7Z553",-0.160049954905058,7.58621768436098e-07,0.000128386752442435,-0.157189145616757,0.0319242599307825,8.4873137239e-07,8.4873137239e-07,25.4780924768308,-0.262230407841212,-0.0516256601209024,0,0.451061192959025,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q8WUX2",0.168409124822933,7.98012881294933e-07,0.000129091168482731,0.148460837695708,0.0329297968974305,6.53170214303322e-06,6.53170214303322e-06,72.0005051280167,-0.160283128133566,0.475947535401805,0,0.371776144219964,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9UMR2",0.226214399618903,8.02930607885125e-07,0.000129091168482731,0.187525341352936,0.0418271394243255,7.34832597225565e-06,7.34832597225565e-06,76.0589039443317,-0.206553724065328,0.505320276657178,0,0.331028860994125,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P28482",0.218069101399948,8.30527303722932e-07,0.000130271246103468,0.190153000697539,0.0430459138115226,9.98740014311015e-06,9.98740014311015e-06,61.8153591927115,-0.124800531997124,0.472979650160066,0,0.339792882333776,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P10912",-0.143461336410363,9.01166164428179e-07,0.000135985722975768,-0.136546663758786,0.0291875101669658,2.89324260218519e-06,2.89324260218519e-06,40.7929872837364,-0.305905383573722,0.0122968928631923,0,0.431250846368397,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"Q8NFU3",0.221502668340615,9.0924989705458e-07,0.000135985722975768,0.194147461259621,0.0426110894218345,5.20709685765961e-06,5.20709685765961e-06,77.8091028341862,-0.251047578608511,0.56575617329264,0,0.371554227017554,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9GZZ9",0.0983678387515983,9.76856037521688e-07,0.000142715319987013,0.0570774864278229,0.0188321721851336,0.00243866478568963,0.00243866478568963,77.842156779849,-0.114328627556308,0.269190762163836,0,0.348638903648266,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"O95461",-0.124471076735186,9.98629979694539e-07,0.000142715319987013,-0.110082122433942,0.0246794117984026,8.17747489782129e-06,8.17747489782129e-06,42.8872554366974,-0.234306199791941,0.015377317132819,0,0.441162544566297,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"Q9NVA2",0.114031024066912,1.20481441024851e-06,0.000164983441663436,0.114600557354187,0.0210422582231016,5.14543817087503e-08,5.14543817087503e-08,82.9026066058572,-0.136202660447473,0.287334532748906,0,0.441339337843279,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P62256",0.11826812002508,1.21391527779493e-06,0.000164983441663436,0.0515733241734852,0.0202701869589983,0.0109498737034353,0.0109498737034353,87.2290674379485,-0.279474322736091,0.544974503060803,0,0.48392972552225,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q96GK7",0.21032210680008,1.23141116464701e-06,0.000164983441663436,0.168248171114712,0.040166422836393,2.80462352353751e-05,2.80462352353751e-05,78.1536230181378,-0.239068517204845,0.590319718063076,0,0.321381398420094,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q00536",0.157177762013998,1.4525006246762e-06,0.000190633296271278,0.115034961352963,0.0307492971790687,0.000183245866883438,0.000183245866883438,74.1376116393406,-0.168500545643792,0.372285040598629,0,0.275746412946128,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9UKG9",0.190015743349009,1.59389729501425e-06,0.000203647374041771,0.160525228280938,0.0393661450962904,4.54739704488138e-05,4.54739704488138e-05,60.2316668578489,-0.124282164624539,0.395981104100182,0,0.34896497577066,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q16864",0.189724593043702,1.61499239249422e-06,0.000203647374041771,0.190870447201076,0.0365854154084117,1.81728015208791e-07,1.81728015208791e-07,65.9976006701982,-0.133956827423989,0.424776500233684,0,0.413255472400005,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"O14907",0.154335874958269,1.74228057730379e-06,0.000215473199858475,0.123434121848617,0.0307559036923112,5.9863743940452e-05,5.9863743940452e-05,62.2389330235885,-0.0972478067210026,0.318982799818284,0,0.284800226591116,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9BRG1",0.217202062639941,1.88183999382023e-06,0.000228341754721848,0.190391989762112,0.0423118577143358,6.80394167905617e-06,6.80394167905617e-06,71.2670478267413,-0.192751738189652,0.506546192896953,0,0.349264427581117,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P98066",0.125471331293291,1.93060306358775e-06,0.000229920524109867,0.11760766226784,0.0243783780499504,1.40523196177965e-06,1.40523196177965e-06,0,0.0698269192884354,0.165388405247244,0,0.451628010626874,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q8TBP5",-0.163047539904307,2.03692596281952e-06,0.000234820548090094,-0.157075463867292,0.0347746435000181,6.27355370762689e-06,6.27355370762689e-06,0,-0.225232512702548,-0.0889184150320369,0,0.360760896855394,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q9ULC4",-0.146363803239416,2.04477541487254e-06,0.000234820548090094,-0.134160562195841,0.031419159530076,1.95452019546377e-05,1.95452019546377e-05,56.6051815035188,-0.324078519436977,0.0917824105040505,0,0.385357498830159,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q8NFR9",-0.167604669503803,2.14451762172757e-06,0.000241954260093509,-0.160168822878157,0.0324508561214665,7.98495117315691e-07,7.98495117315691e-07,0,-0.254674391484458,-0.0559105495044946,0,0.419935512211825,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P00749",-0.0954010009218107,2.30222759123629e-06,0.000253620807203758,-0.0916916578762688,0.0188124925913182,1.09373679969251e-06,1.09373679969251e-06,0,-0.128834542950439,-0.0544978885506206,0,0.394634581756987,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P50897",0.100854676417833,2.32679639636475e-06,0.000253620807203758,0.0838010976139214,0.019891966648611,2.52211999520183e-05,2.52211999520183e-05,45.7224246822252,-0.023152035985025,0.196103224992421,0,0.264813301018275,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"P01236",-0.134565924025538,2.4333610310789e-06,0.000260815746514474,-0.132858144248796,0.026765642985399,6.91424899153977e-07,6.91424899153977e-07,37.9531018360592,-0.261236595794783,-0.00607704504353079,0,0.429154997839209,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)",NA
"Q5KU26",-0.120567547322554,2.50231869727704e-06,0.000263810025281781,-0.116759831022919,0.0254150379576892,4.3457131903335e-06,4.3457131903335e-06,0,-0.166576670584898,-0.0669424208940536,0,0.479929313278491,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P21860",-0.104647189132989,2.60483897232167e-06,0.000270189023080656,-0.0999108461334129,0.0211818068959206,2.39555246386174e-06,2.39555246386174e-06,47.0181595512334,-0.245569074343952,0.0179969316293373,0,0.402706179711061,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"Q9NUQ8",0.227667863812875,2.67163882945386e-06,0.000272719195432029,0.20214375146699,0.0456179736114837,9.3696908463e-06,9.3696908463e-06,53.0381476748694,-0.0939215640560063,0.456565662122188,0,0.34938781945833,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"O00399",0.207118687900159,2.79388292143121e-06,0.000280741579183189,0.178870319712459,0.0399039634580001,7.37666797280023e-06,7.37666797280023e-06,83.0148662239289,-0.25151705662043,0.540034704639885,0,0.385453414161942,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P36776",0.206339572877234,2.98312084882466e-06,0.000295145387366021,0.171651000587145,0.0429892003103569,6.52737975313465e-05,6.52737975313465e-05,70.6311249877406,-0.184068498755712,0.510341237083654,0,0.3119418641494,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P52306",0.111894390483152,3.05837215781822e-06,0.000298005929498924,0.071377685108358,0.021343673022433,0.00082517802469807,0.00082517802469807,81.8125494974199,-0.178101355396187,0.327926400839408,0,0.250626608077246,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q13618",0.137574347291115,3.12291016594448e-06,0.000299752765331179,0.116996637560043,0.0275999429938117,2.24500296659169e-05,2.24500296659169e-05,76.1284819704166,-0.175907634034073,0.406195563134463,0,0.392431996958852,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"O15405",0.0908662460813929,3.60078421056867e-06,0.000340538871443634,0.0798020428092224,0.0178405971735851,7.71085096827904e-06,7.71085096827904e-06,52.5380764374923,-0.0228441941774461,0.216058644886394,0,0.385230341929054,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P01215|P01229",-0.293468473232808,3.69020308563994e-06,0.00034393762382247,-0.291691976612977,0.0631864581218959,3.9051322374291e-06,3.9051322374291e-06,0,-0.415535158842542,-0.167848794383413,0,0.444701047173252,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q8N0X7",0.161343262321679,3.77696262796451e-06,0.000346994952291996,0.105823962591535,0.0314103233041229,0.000754189207003462,0.000754189207003462,75.713844964064,-0.188012413814882,0.390470400335689,0,0.241775542981724,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q13522",-0.0935087977219992,3.8763363672379e-06,0.000351108720812774,-0.101082031532377,0.019015725010587,1.06243715963057e-07,1.06243715963057e-07,0,-0.163589423080012,-0.0206089816330327,0,0.559435373654013,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q9H299",0.22376624757316,3.93898054765353e-06,0.000351827554193887,0.175057100299774,0.0450436587760487,0.000101747159232672,0.000101747159232672,82.0656129644411,-0.340323742611019,0.589903895986004,0,0.321202440782732,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q15843",0.175884406535423,4.10073425601354e-06,0.000361257835622234,0.15785030704483,0.0355522053906447,8.99763381681912e-06,8.99763381681912e-06,80.5154790640769,-0.261459569427476,0.466879250002084,0,0.380793045564324,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9BUB5",0.190908144656164,4.27735047721202e-06,0.000371724877283115,0.161260540734923,0.0393475125144888,4.16075481852504e-05,4.16075481852504e-05,64.6673391207217,-0.122891773993891,0.431927327267814,0,0.327349266441062,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"O60218",-0.189256892522713,4.33582195887676e-06,0.000371782280233819,-0.186529846594411,0.0383621737144651,1.16007440625832e-06,1.16007440625832e-06,0,-0.261718325443431,-0.11134136774539,0,0.45750266842348,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P01229",-0.13998955068647,4.71660182656808e-06,0.00039457061754351,-0.135807777222711,0.0305031443892509,8.49731675514211e-06,8.49731675514211e-06,0,-0.195592841640867,-0.076022712804554,0,0.429689913332415,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P57721",0.221373970558503,4.72429444112117e-06,0.00039457061754351,0.131500241588983,0.0451508140061941,0.00358586449170136,0.00358586449170136,83.5339457508486,-0.395208266858648,0.683581891676802,0,0.253815066055219,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P34810",0.13190080625644,4.86111157987768e-06,0.000400792417566582,0.120938607955786,0.0279551891300417,1.51731549588403e-05,1.51731549588403e-05,6.38700344145414,0.02267134697908,0.207736654498852,0,0.310444458316698,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P61077|P0CG47",0.279087001569844,5.46305803955675e-06,0.000444562082765719,0.26644584076775,0.0530618524126423,5.12908973258031e-07,5.12908973258031e-07,85.9871642322811,-0.433779841250108,0.76164624039108,0,0.445372116845988,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Likely site-driven",NA
"P06756|P18084",-0.170533523714965,5.53023893970728e-06,0.000444562082765719,-0.159104171971758,0.0382412099078795,3.1749278375574e-05,3.1749278375574e-05,0,-0.234055566116438,-0.0841527778270775,0,0.476993469363264,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
