"protein","logFC_pooled","P_pooled","adjP_pooled","logFC_meta","se_meta","p_meta","adjP_meta","I2","re_pi_lb","re_pi_ub","opp_wt_rel","wmax","lo_flip","lo_p_cross","is_candidate","same_sign","RE_PI_zero","high_conf","supported","site_driven","tier","note_hetero"
"Q8NBK3",0.4399521289956,1.07366828950405e-39,6.90476076980052e-36,0.388225286078706,0.0389698525755657,2.23081215269553e-23,2.23081215269553e-23,95.5377860442495,-0.317897075884219,1.21106549398111,0,0.514969444907518,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P19957",0.479422003526988,9.01238155313638e-25,2.897931288411e-21,0.456620017682698,0.0525614923366932,3.70995685662269e-18,3.70995685662269e-18,0,0.353601385729102,0.559638649636295,0,0.5620963876681,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P05452",-0.180115673729201,2.86424807982803e-21,6.13999313379135e-18,-0.177450703699396,0.0209127456676854,2.15182110701195e-17,2.15182110701195e-17,0,-0.218438932025906,-0.136462475372887,0,0.455264947534826,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P22303",0.361844758890799,1.3486465088484e-20,2.16828642460101e-17,0.287178866816879,0.0426046942619935,1.57793420405335e-11,1.57793420405335e-11,90.8378211530581,-0.384748386577775,0.785359672788002,0,0.508430769398172,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P08697",-0.145679493229985,5.28460772988948e-15,6.79706246218384e-12,-0.12316354057807,0.0189209748753304,7.54689062742165e-11,7.54689062742165e-11,72.0314737340809,-0.258215788855435,0.00367513138763251,0,0.427979162776379,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q01995",0.284765629033518,6.5383393430085e-15,7.00801005248128e-12,0.265735615784405,0.0418113544275076,2.07634935296363e-10,2.07634935296363e-10,49.9115939258517,0.042941958034192,0.443553204358066,0,0.528552134643438,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)",NA
"Q96B67",0.40894414524914,4.09389916599039e-14,3.76112364806917e-11,0.393695794739512,0.0595493827835372,3.81090960662951e-11,3.81090960662951e-11,83.4702312234952,-0.214307191516327,1.03949573978186,0,0.511929370642908,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P03952",-0.157272830765155,5.82419781889523e-14,4.6819270216644e-11,-0.134090839502376,0.0220906569523436,1.27890356433762e-09,1.27890356433762e-09,66.2438179831869,-0.268583629870309,0.0367992245495395,0,0.374780731934326,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"O60760",-0.248624700489126,9.32041880626987e-14,6.65995703812462e-11,-0.262871551469554,0.0352808441752516,9.27552334504397e-14,9.27552334504397e-14,0,-0.332020735397217,-0.193722367541891,0,0.495576737399987,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q09328",-0.127113852575753,3.43220383442538e-13,2.04210520764985e-10,-0.120819629466527,0.0200019407825738,1.53737098471481e-09,1.53737098471481e-09,0,-0.160022713021274,-0.0816165459117791,0,0.507249776688547,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P10912",-0.263702335322014,3.49294935222334e-13,2.04210520764985e-10,-0.22631789311429,0.0392548150976846,8.14867672341117e-09,8.14867672341117e-09,74.5083386805899,-0.52350629273794,0.192326457398698,0,0.497739182554047,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9H4F8",0.168175504435623,5.3262649470221e-13,2.8544341561916e-10,0.161873425630339,0.0272331225262804,2.78165476454157e-09,2.78165476454157e-09,0,0.0849811907748674,0.229792720892876,0,0.59504519310007,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q2MKA7",0.252671139203628,1.35928579314412e-12,6.72428225823835e-10,0.216241246601962,0.0407585583654784,1.12414226333392e-07,1.12414226333392e-07,6.98084963527767,0.0673594041484825,0.347610079074673,0,0.494396977762937,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"O76076",0.223436099033995,2.87299869468635e-12,1.31973247182342e-09,0.21116970376682,0.0345067917290138,9.37774343335081e-10,9.37774343335081e-10,77.0346185907804,-0.116681217766515,0.498391698942018,0,0.505847302919097,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q01974",0.202959417509658,9.28474287965072e-12,3.98067876393559e-09,0.180360322005913,0.0352302084661463,3.06380439361931e-07,3.06380439361931e-07,0,0.111310382244429,0.249410261767398,0,0.525955436284789,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P58335",-0.223056794001363,1.50732363688401e-11,6.05849894300069e-09,-0.215571072403251,0.0351891405501626,9.00772483182505e-10,9.00772483182505e-10,0,-0.284540520528488,-0.146601624278015,0,0.566764733638394,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q9UBV8",0.157013813964322,2.75489569300635e-11,1.04216083539552e-08,0.165914310898457,0.0255402505117236,8.23798009660946e-11,8.23798009660946e-11,44.8659489108675,0.0387621870806028,0.289488051183985,0,0.444849389858918,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)",NA
"P07288",0.521279070440691,4.02396927052423e-11,1.3759031476437e-08,0.536408905408645,0.0861504636982729,4.7721600850326e-10,4.7721600850326e-10,29.2030591791589,0.367538940551941,0.705275416950792,0,0.603645222413241,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q13093",0.219890981818028,4.06502251675171e-11,1.3759031476437e-08,0.199707938547165,0.0341296828579064,4.87322460469206e-09,4.87322460469206e-09,61.1501690199667,-0.0755309658374693,0.402052125645499,0,0.56109062986086,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"O15263",0.640690167177791,6.32065424121522e-11,2.03240637126275e-08,0.561110829633979,0.108708706200285,2.44848376335941e-07,2.44848376335941e-07,0,0.348045680675475,0.774175978592483,0,0.564409626172893,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P09972",-0.182955311340191,1.2446372442838e-10,3.7266818082296e-08,-0.175333360603644,0.0322208092203135,5.27985694388434e-08,5.27985694388434e-08,0,-0.238484986228195,-0.112181734979094,0,0.524504047517027,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"A6NH11",-0.159991350816187,1.32670837576952e-10,3.7266818082296e-08,-0.164799244637909,0.0270894105125282,1.17564823499814e-09,1.17564823499814e-09,67.2739672245795,-0.375608967002017,0.105358344754629,0,0.547621649531218,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P06756|P05106",-0.236457354819891,1.33282042589459e-10,3.7266818082296e-08,-0.236300511956416,0.0408897551065563,7.51610307280123e-09,7.51610307280123e-09,48.3446863614604,-0.429738296685944,0.00575595539364451,0,0.50545461956987,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"P10721",-0.199378079168056,4.0249706527573e-10,1.07852442782843e-07,-0.191534716346741,0.0351719452332819,5.161149125137e-08,5.161149125137e-08,52.5045633828824,-0.357251673064538,0.0137714520861379,0,0.465600709314513,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P01215|P0DN86|P0DN87",-0.73826451402109,4.81794819149753e-10,1.23936899278082e-07,-0.782589918064917,0.12221669766022,1.52056135455414e-10,1.52056135455414e-10,49.2090258070574,-1.40444519996136,-0.0726343333334518,0,0.516809826252046,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)",NA
"P49223",0.356467277268879,5.27552937117998e-10,1.30488189946379e-07,0.356324765859638,0.0604220811948899,3.69585656579717e-09,3.69585656579717e-09,29.0378787364996,0.198603513569676,0.501924613457778,0,0.492661024902381,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P41222",0.188847220641949,6.98451326834071e-10,1.66360758624811e-07,0.164119708225484,0.0351432449038162,3.01168257499239e-06,3.01168257499239e-06,36.2346681613364,0.00596943787624235,0.31912036129882,0,0.434141407611692,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)",NA
"P03951",-0.150151791833052,1.04613937814083e-09,2.4027579788656e-07,-0.141068240471291,0.025547627550099,3.35592855381528e-08,3.35592855381528e-08,73.0034473817137,-0.320189727523185,0.0811669506575308,0,0.447219279021805,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P52848",-0.0896351661141889,1.16790182572482e-09,2.58992297973666e-07,-0.0920557132643132,0.0159656325640034,8.12391288504949e-09,8.12391288504949e-09,0,-0.12334777808016,-0.0607636484484667,0,0.485905620734933,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q13790",0.293640986659119,1.71178793451181e-09,3.66950273561515e-07,0.258408654521778,0.0541077897856832,1.78983174975685e-06,1.78983174975685e-06,47.6930435868199,0.030760631348505,0.451828937500523,0,0.521759954244093,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)",NA
"P26992",0.124716877981263,1.83153381008143e-09,3.75531273220537e-07,0.107174578884974,0.023366823008349,4.50494187233868e-06,4.50494187233868e-06,0,0.0523372793962252,0.159371986203237,0,0.503063248137717,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q12913",-0.100573473926138,1.86860530913655e-09,3.75531273220537e-07,-0.0829397648185309,0.0181438049348375,4.84836654335201e-06,4.84836654335201e-06,57.5942572755956,-0.171941837689642,0.042415367490844,0,0.516626762879753,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P00505",-0.366588735771919,2.1235040462722e-09,4.05695207674904e-07,-0.342663651117975,0.0613138874364077,2.2880310683275e-08,2.2880310683275e-08,0,-0.469299312728093,-0.213336327895002,0,0.529706461182074,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q99873",-0.194005451078022,2.14486659321206e-09,4.05695207674904e-07,-0.148867206689147,0.0335528111759951,9.13048651191549e-06,9.13048651191549e-06,77.4479566364224,-0.4101965532511,0.132138205100027,0,0.316164040307606,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P24298",-0.160781948924647,2.54520885432853e-09,4.59054153252103e-07,-0.153434255917554,0.0304790606927652,4.8013055107102e-07,4.8013055107102e-07,75.7480202791459,-0.367257643069528,0.130105748994725,0,0.403022413722019,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P52823",0.165032122289338,2.56973247038963e-09,4.59054153252103e-07,0.149664968480927,0.0302817969281379,7.71638728215006e-07,7.71638728215006e-07,65.7460928687627,-0.0913985006052966,0.313100037568256,0,0.556090132971204,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q8WTQ1",0.248363701947237,3.80646403963429e-09,6.6160460105103e-07,0.230913119977627,0.0410783361754619,1.89540011867604e-08,1.89540011867604e-08,65.8331366170073,-0.176276632107434,0.534521214472365,0,0.538346665859666,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q13219",0.264933224301151,4.31639485322167e-09,7.30493034238646e-07,0.242230052867592,0.0499008537360762,1.20857462907875e-06,1.20857462907875e-06,0,0.144426176747082,0.340033928988102,0,0.53546822690408,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q99536",-0.261473215455639,5.02140672170567e-09,8.28017093007415e-07,-0.194971104908823,0.0477353395897517,4.41873283467545e-05,4.41873283467545e-05,68.9571190488816,-0.50457638315161,0.233775851953079,0,0.435390065727371,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q8NCG5",0.111793097539985,6.7920083348624e-09,1.0919851400375e-06,0.10568016147685,0.0207580283234571,3.56085979138361e-07,3.56085979138361e-07,71.5486609360697,-0.0465133125807458,0.243986659540086,0,0.380348324777895,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P98066",0.190521490578986,7.08162171792716e-09,1.10100998149569e-06,0.14803613137226,0.0354500192283983,2.96795626573524e-05,2.96795626573524e-05,77.5921103488485,-0.190617445439948,0.42171864982103,0,0.465546520101048,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q6NUJ1",0.240255955869814,7.19054878289827e-09,1.10100998149569e-06,0.250892592774026,0.0440705868844462,1.24847271996914e-08,1.24847271996914e-08,8.25925645716659,0.133501280926915,0.35767389838997,0,0.529865188516205,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P21860",-0.157501597416977,1.29490722893647e-08,1.93663916030011e-06,-0.158238990297236,0.0289324203628242,4.5191303792512e-08,4.5191303792512e-08,44.9308136403889,-0.271859654365276,-0.00767923683211746,0,0.487758740103233,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)",NA
"Q99988",0.271032057589506,1.41769095339401e-08,2.07208420938111e-06,0.240971254511511,0.0521151234969914,3.76726211827219e-06,3.76726211827219e-06,54.4516353885788,-0.0641494467716222,0.532788687690843,0,0.51305790472228,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P01303",0.139615170799434,1.70591301454854e-08,2.43793924368036e-06,0.147670799885093,0.0263220586686294,2.0214677401251e-08,2.0214677401251e-08,42.9630632341757,0.000900513412783688,0.269751197325108,0,0.435806363202759,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)",NA
"P06276",-0.140598053929511,1.74957898832685e-08,2.44598749433261e-06,-0.126136164323479,0.0281390623830601,7.37390287657723e-06,7.37390287657723e-06,47.2988021362794,-0.250320891116488,0.0373568727961539,0,0.481776824876228,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"O14960",-0.22260045842707,1.89308302148669e-08,2.59030147046403e-06,-0.224407146569313,0.041953088749482,8.84406701680869e-08,8.84406701680869e-08,63.577034238826,-0.502489887287214,0.14901340629814,0,0.553376022303104,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"O43251",0.125031708197095,1.99805737742811e-08,2.67698062380004e-06,0.128646594534476,0.0216189433178155,2.67092543725853e-09,2.67092543725853e-09,0,0.086274244247745,0.171018944821207,0,0.633472979377984,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P54760",0.168616978774718,2.08798860481369e-08,2.74037851378711e-06,0.133024654494056,0.0337140351221834,7.95752028862479e-05,7.95752028862479e-05,0,0.0669463598810581,0.199102949107054,0,0.445112976063939,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P54826",0.162349805055273,2.20227611187475e-08,2.83256753509331e-06,0.128785711522075,0.0329392289680459,9.23735671864373e-05,9.23735671864373e-05,0,0.0515870625316387,0.206213636044455,0,0.457750743337336,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P15814",-0.36397019277149,2.31384804688136e-08,2.86727119567015e-06,-0.335839814421695,0.0693175606831335,1.26646339699748e-06,1.26646339699748e-06,0,-0.471699736856807,-0.199979891986584,0,0.562147374189938,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q9H6X2",-0.171248867338314,2.31842796104568e-08,2.86727119567015e-06,-0.16763244376338,0.0326136530817443,2.74816178281834e-07,2.74816178281834e-07,0,-0.231554029207883,-0.103710858318878,0,0.501762335589325,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P18065",0.288560434656736,2.68835465909313e-08,3.26203939860904e-06,0.209485704080438,0.0557686880436992,0.000172421966986673,0.000172421966986673,30.7143476941812,-0.0398777208683385,0.409011184689398,0,0.479112793624202,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"Q99542",0.179947161279458,3.64759963279771e-08,4.34402097009668e-06,0.174747927054746,0.0367272099983625,1.95524140553487e-06,1.95524140553487e-06,51.3906882627642,-0.0215558369904308,0.358975990309737,0,0.484135478112368,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q14508",0.209917490184339,4.45981540788652e-08,5.2147405251124e-06,0.169786831268162,0.0430346290201884,7.96822831807648e-05,7.96822831807648e-05,16.4031164750886,-0.00077471958683048,0.324534170410717,0,0.488450543588686,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"P08254",0.170122836433265,5.43933002904795e-08,6.24648775300131e-06,0.0653216830494534,0.0253693852009384,0.0100291320535178,0.0100291320535178,79.8594027367104,-0.155616112050781,0.407317550999385,0,0.635218390465313,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Likely site-driven",NA
"Q8NEQ5",-0.392762248588778,5.64866955341025e-08,6.37308664876865e-06,-0.358874328816133,0.079028302319381,5.59651563621664e-06,5.59651563621664e-06,65.9161772036305,-0.845870697900163,0.206379265963392,0,0.348562087220699,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9H4G4",-0.132787916699318,6.17665247743529e-08,6.84862966937696e-06,-0.132071742479359,0.0271230428302635,1.11962724193799e-06,1.11962724193799e-06,0,-0.185487530591776,-0.0786339857271088,0,0.407208311767473,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q99719",-0.131325948965286,6.91195366010416e-08,7.53402948951353e-06,-0.097008046866109,0.026146058204273,0.000207066113734523,0.000207066113734523,76.2226999744636,-0.301671136128261,0.108302115665688,0,0.401014099922771,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P21246",0.212949542410033,7.30912008175454e-08,7.83415854096057e-06,0.204100170657022,0.0455789114523307,7.53625950132661e-06,7.53625950132661e-06,59.5318177645674,-0.0885400771106766,0.494592879617957,0,0.486435559078778,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P00751",-0.102958901295408,8.21358020867775e-08,8.65926792164043e-06,-0.0857972940559803,0.0209634720722553,4.26371144952353e-05,4.26371144952353e-05,61.1381713694111,-0.201440134082174,0.045121003297564,0,0.361820947023035,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9GZX9",0.0982398670697382,8.4279256190607e-08,8.7419338155128e-06,0.10724025785678,0.0194621058435984,3.58409232315468e-08,3.58409232315468e-08,0,0.0690952313400201,0.145385284373539,0,0.565288447030297,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"O95998",0.186422298305502,9.87829445890492e-08,1.00100969265522e-05,0.127033405554869,0.0385189411523633,0.000973947039580976,0.000973947039580976,0,0.0515376681736196,0.202529142936119,0,0.363541142814634,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P07949",-0.213409362399219,9.9618442434978e-08,1.00100969265522e-05,-0.167743795477544,0.0432389492249909,0.000104688399967307,0.000104688399967307,44.4910085315163,-0.362738536667664,0.0655562324447293,0,0.458437045229987,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"P00742",-0.130214655048959,1.10983309950758e-07,1.09805179429742e-05,-0.101229582987357,0.0285460609316751,0.000390853275849365,0.000390853275849365,87.1282984388479,-0.366739137646888,0.255489764731237,0,0.440567739955996,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Likely site-driven",NA
"Q96MM7",0.167706115491625,1.21165831012673e-07,1.18063251400379e-05,0.132743129923576,0.0302431552957696,1.13770606004678e-05,1.13770606004678e-05,70.5243420821589,-0.178573316790143,0.389544295352865,0,0.620417183778058,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q8WVF2",0.216026697478084,1.39994381474004e-07,1.34373711531242e-05,0.231195999897278,0.0474522592845726,1.10372934401378e-06,1.10372934401378e-06,0,0.138191280714459,0.324200719080097,0,0.555924753910343,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P43251",-0.120008616253374,1.8757359188007e-07,1.77394966085401e-05,-0.11875321175638,0.0245611860888036,1.33148986720583e-06,1.33148986720583e-06,0,-0.166892251908021,-0.0706141716047384,0,0.467966073187083,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q9UHD0",-0.131560504724392,2.50423395058529e-07,2.33401862843681e-05,-0.12323954774643,0.0284181366708327,1.4466989303001e-05,1.4466989303001e-05,54.8682999410142,-0.28529278626282,0.0560369086658154,0,0.532221872862444,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P29317",0.142306678400873,2.74630060005636e-07,2.52306559413749e-05,0.115633456552687,0.0312139648644374,0.000211772678152831,0.000211772678152831,0,0.0544552096036916,0.176811703501683,0,0.523783736982381,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P13796",-0.102014914235184,2.81006257468561e-07,2.54528343912721e-05,-0.103737978468307,0.020915103140586,7.05093712782393e-07,7.05093712782393e-07,0,-0.144730827356796,-0.0627451295798176,0,0.528226329417519,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q9BQB4",0.134477699007913,3.18775121026402e-07,2.84728167127888e-05,0.112474291570274,0.0279706403690421,5.79133820830572e-05,5.79133820830572e-05,70.7099900244719,-0.095012260269046,0.294820275185184,0,0.43442673455846,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P42229",-0.17018612579184,3.50711060201294e-07,3.08962031254044e-05,-0.113843682484958,0.0371172431465832,0.00216119532169922,0.00216119532169922,84.3063203221084,-0.491244926167576,0.30422665884901,0,0.367960260825794,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P09467",-0.245403634863841,3.60942412731408e-07,3.13678467064282e-05,-0.227483400280363,0.0515970919018583,1.03925044377013e-05,1.03925044377013e-05,0,-0.328611842115009,-0.126354958445718,0,0.552394833567275,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q9C002",-0.149228674976783,3.79342421815329e-07,3.25273481959251e-05,-0.124162649945531,0.0289478375132994,1.79329411259355e-05,1.79329411259355e-05,0,-0.180899368901916,-0.0674259309891469,0,0.530133053263552,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q9Y646",-0.195027043274064,4.04088700321935e-07,3.41933477864522e-05,-0.132533372152101,0.0398722454460574,0.000887519318854996,0.000887519318854996,80.797365643273,-0.505749940138898,0.297225530537041,0,0.46755577805479,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"O43897",-0.156460565885633,4.14841582042723e-07,3.46473534300877e-05,-0.144824177742102,0.0338713089070569,1.90521947097027e-05,1.90521947097027e-05,71.5969222094631,-0.361864176480807,0.138729082726093,0,0.433248227440674,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P21589",-0.173628465141198,4.24717931730039e-07,3.50174489609729e-05,-0.137221166567933,0.0402273190483532,0.000646909842644007,0.000646909842644007,61.4484460583779,-0.369612991073004,0.117715492546196,0,0.371406816802522,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9GZN4",0.127694431379169,4.59739545647242e-07,3.74251268108534e-05,0.115737489613866,0.0271914941785253,2.07758083009416e-05,2.07758083009416e-05,0,0.062443140338126,0.169031838889606,0,0.580286091964294,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q9NR34",0.0920214780698172,4.76222338302007e-07,3.82823232202526e-05,0.0738334291302236,0.0194085284304653,0.000142277855314049,0.000142277855314049,57.7383715794993,-0.0574137066142235,0.172201083401563,0,0.427334279126693,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
